,DB,HC,Sil,hom,clust_model,emb_model
0,2.04693024333517,61.42189034180672,0.08528287678498585,0.15024837896729645,KMeans,ts2vec
0,1.982281953600409,58.20679707031007,0.06783873353236292,0.21754121898553305,Agg,ts2vec
0,2.154012132980787,28.15871271229248,0.08604235425760122,0.058984836689054236,KMeans,takens_one_BC_2
0,2.27981330589035,25.900655096907638,0.05257816983975125,0.06330113303449121,Agg,takens_one_BC_2
0,1.8209669383246612,36.21892597582516,0.11255052552724774,0.061265473481385634,KMeans,takens_one_PL_2
0,2.0627319044165535,30.911418559039355,0.07504422744372226,0.05423953753931171,Agg,takens_one_PL_2
0,2.4886092809835074,12.811214166968403,0.04407498544568859,0.28173764937371026,KMeans,transformer_embds_sum_23
0,2.8720243623495008,13.005191972207642,0.014221055196826213,0.3515172002150477,Agg,transformer_embds_sum_23
0,2.671952624762096,12.285553950002353,0.03301913691845431,0.35721573244849575,KMeans,transformer_embds3
0,2.911586160240185,11.919339287157262,-0.00017440458794347935,0.3718345177560828,Agg,transformer_embds3
0,1.9056082251064799,35.65237147256711,0.17723118550518716,0.04234791347250142,KMeans,transformer_embds2
0,1.871574908490095,35.563946029740364,0.17711772044416269,0.0431006787530171,Agg,transformer_embds2
0,2.3110003459971367,35.12614706410172,0.026573022657655133,0.06670667501574773,KMeans,takens_mult_PI_0_sigma=0.0005
0,2.438878982103409,34.94479897747736,0.03815059840286525,0.0664582590311105,Agg,takens_mult_PI_0_sigma=0.0005
0,1.9969973283897042,35.73400279759385,0.09390772670666005,0.0695902449673125,KMeans,takens_mult_PL_2
0,1.9550218726992916,32.791984606689994,0.10228900420443784,0.06882526088467607,Agg,takens_mult_PL_2
0,2.322634965725723,47.09498716542614,0.06500170516814334,0.07252737414506709,KMeans,takens_one_BC_1
0,2.5638242824165713,43.15166611866425,0.04581268914096792,0.06986095034835746,Agg,takens_one_BC_1
0,1.2302718415806,119.87951143665538,0.20802569915811653,0.16606331433274932,KMeans,table_finance_features
0,1.2921071447667478,108.48259078799454,0.1913529567314702,0.15867363189143507,Agg,table_finance_features
0,2.2539343101956577,28.937284318349437,0.11384959157912358,0.07040199578630964,KMeans,takens_mult_PI_1_sigma=0.0005
0,2.183189407752012,27.803394049941907,0.11177417928230488,0.06965941088334889,Agg,takens_mult_PI_1_sigma=0.0005
0,1.18295544864563,243.32348762452605,0.19689450990073476,0.16506107135730277,KMeans,signal2vec_embds
0,1.3244845944712762,215.60365677246054,0.1551836033716036,0.13842925965342567,Agg,signal2vec_embds
0,2.3903394782893126,37.42664755101152,0.033564823739338466,0.1682677225189963,KMeans,autoencoder_mlp
0,2.4506596154183184,35.928600173261316,0.02503927071444951,0.18851995624000595,Agg,autoencoder_mlp
0,2.0702563913845466,32.67445392627483,0.06512704607026536,0.088898593978619,KMeans,takens_mult_PL_1
0,2.149456013121849,29.061566629443142,0.06757785978417107,0.08067459988648759,Agg,takens_mult_PL_1
0,1.8117611234977957,55.443098949746606,0.09718011806992387,0.2922153942701721,KMeans,tsfresh
0,2.0117198503692943,50.453621018942535,0.06064418016124047,0.31013327806632207,Agg,tsfresh
0,1.336490654179539,159.81406210472474,0.17529108615414768,0.08804700331907146,KMeans,takens_one_BC_0
0,1.4900716253298258,144.71697354354376,0.16219711661275538,0.09501332136174695,Agg,takens_one_BC_0
0,3.016863134546867,3.7662872516885693,0.023242850294069892,0.12289382104906749,KMeans,pca
0,1.7999350087242656,4.594062559680068,-0.056513881535269726,0.14058598214631937,Agg,pca
0,2.7199930508324086,29.248833977159244,0.026464961035872536,0.07743928516193324,KMeans,takens_one_PI_0_sigma=0.0005
0,3.0767708330393573,28.495651104528488,0.027362024665229516,0.08601264058568174,Agg,takens_one_PI_0_sigma=0.0005
0,2.4540497765916807,20.603384020120696,0.045935517102089346,0.23261957135970493,KMeans,autoencoder_conv
0,2.656680214290805,19.21370448309424,0.026094511378213812,0.3040563714906904,Agg,autoencoder_conv
0,1.452718575064366,147.52166106285833,0.17850761886122576,0.07853245218299587,KMeans,takens_mult_BC_0
0,1.533557597336088,134.7450001825266,0.15026106331321415,0.07953102215991802,Agg,takens_mult_BC_0
0,2.0285198030657483,37.050583427571276,0.08985338649613456,0.06065080969169347,KMeans,takens_one_PI_2_sigma=0.0005
0,2.1365684073998343,33.9954273808869,0.08122450288355977,0.06443386676456173,Agg,takens_one_PI_2_sigma=0.0005
0,2.3394142311611703,25.260737912438497,0.01571148042884338,0.06918465540635889,KMeans,takens_one_PI_1_sigma=0.0005
0,2.2097070674964367,24.266943770803614,0.08862168875789517,0.0566943646404545,Agg,takens_one_PI_1_sigma=0.0005
0,2.180400012939787,36.03661110739022,0.1558722420034667,0.06066821981047483,KMeans,takens_mult_PI_2_sigma=0.0005
0,2.170267809236236,32.65217385499997,0.05403253677880613,0.05845313278121212,Agg,takens_mult_PI_2_sigma=0.0005
0,0.8861557821458388,427.5187756324247,0.40018271857115034,0.5002642166937235,KMeans,umap
0,0.9162323796942231,392.5367835894951,0.37710171376351653,0.5148243644881326,Agg,umap
0,3.016863134546867,3.7662872516885693,0.023242850294069892,0.12289382104906749,KMeans,fastica
0,1.7999350087242656,4.594062559680068,-0.056513881535269726,0.14058598214631937,Agg,fastica
0,1.8582746823947767,35.310813609457846,0.17772082420880383,0.04544026412176668,KMeans,transformer_embds1
0,1.9078403781824869,34.47944476630438,0.1757193082300497,0.04661918831770437,Agg,transformer_embds1
0,2.088613597519228,32.83105938890562,0.06971657496069862,0.058158318400916766,KMeans,takens_mult_BC_2
0,2.3427986585416374,29.704884939955697,0.05803618103027696,0.05944786578984511,Agg,takens_mult_BC_2
0,2.1767066208800414,31.08852972648822,0.06055342541296252,0.09620922026415676,KMeans,takens_one_PL_1
0,2.24663705142701,27.96700481317368,0.04321493647346996,0.08880528301847801,Agg,takens_one_PL_1
0,0.9061405689884211,256.9374592000638,0.2687126137178144,0.11123394858040078,KMeans,autoencoder_lstm
0,0.9852501995532905,222.26314023715977,0.22314832609117793,0.11033340383082697,Agg,autoencoder_lstm
0,1.9992020078105872,33.832415139991824,0.15891868587522398,0.04599116447921287,KMeans,transformer_embds_sum_all
0,1.9876593896322687,32.8837683781433,0.15093984001918292,0.04285067651267224,Agg,transformer_embds_sum_all
0,0.861476273004702,138.77038474834757,0.24346093460572343,0.27907234324054725,KMeans,tnse
0,0.9554776897904644,108.95559388639438,0.17435895591071054,0.2713911246300696,Agg,tnse
0,2.1925059590889306,48.153896765927136,0.07629453045260895,0.06619997579618057,KMeans,takens_mult_BC_1
0,2.2917388472581806,44.01027049280011,0.04475384603387902,0.062142665066610356,Agg,takens_mult_BC_1
0,13.713002959360518,1.2304536628809786,-0.3667867392875212,0.050023907422166745,MSTcorr,MSTcorr
0,5.556048215792145,3.906014833128629,-0.28737126235357446,0.04919205027537154,KShape,KShape
0,0.8428318001592675,2031.0547559304352,0.305625343968696,0.05590534162437084,TimeSeriesKMeans,TimeSeriesKMeans
0,3.7449437798804626,10.966540734814357,-0.013595955682291447,1.0,sectors,sectors
